Category,Reviews,Installs,Type,Size,Price,Content Rating,Genres,Current Version,Rating > 80%
18,37,5000.0,0,9.5,0.0,0,11,2,False
20,5,1000.0,0,2.6,0.0,1,81,1,False
18,10114,100000.0,0,48.0,0.0,0,30,1,False
19,265,10000.0,0,0.714,0.0,0,80,1,False
6,560,10000.0,0,37.0,0.0,0,9,1,False
17,898,100000.0,0,33.0,0.0,1,41,1,False
17,17,1000.0,0,30.0,0.0,0,29,1,False
31,63640,10000000.0,0,23.0,0.0,2,95,6,False
17,1363,100000.0,0,26.0,0.0,0,29,1,False
18,128,10000.0,0,20.0,0.0,0,17,1,False
18,1354,100000.0,0,30.0,0.0,0,40,2,False
18,410,10000.0,0,28.0,0.0,1,17,2,False
18,131,5000.0,0,22.0,0.0,0,40,1,False
18,53,10000.0,0,82.0,0.0,0,35,1,False
24,25,5000.0,0,43.0,0.0,0,84,1,False
17,469,10000.0,0,80.0,0.0,0,41,1,False
18,22,5000.0,0,90.0,0.0,0,17,1,False
17,153,10000.0,0,67.0,0.0,0,34,1,False
18,17,1000.0,0,32.0,0.0,0,17,1,False
18,20,1000.0,0,36.0,0.0,0,40,1,False
18,740,50000.0,0,71.0,0.0,0,40,1,False
18,284,10000.0,0,70.0,0.0,0,40,1,False
23,20879,1000000.0,0,22.0,0.0,0,36,5,False
23,76340,5000000.0,0,14.0,0.0,0,36,6,False
13,961,100000.0,0,1.3,0.0,0,23,1,False
13,114,10000.0,0,1.6,0.0,0,23,2,False
13,2057,50000.0,1,6.2,1.99,0,23,2,False
16,28,1000.0,0,0.121,0.0,0,26,1,False
18,11773,1000000.0,0,3.3,0.0,0,17,1,False
18,2445,500000.0,0,34.0,0.0,0,17,1,False
18,65119,1000000.0,0,46.0,0.0,2,33,2,False
18,9335,1000000.0,0,12.0,0.0,0,17,1,False
17,2717,100000.0,0,4.0,0.0,1,34,0,False
18,24123,1000000.0,0,69.0,0.0,1,17,5,False
17,596,100000.0,0,91.0,0.0,1,41,1,False
17,1976,100000.0,0,21.0,0.0,1,34,1,False
17,2691,100000.0,0,52.0,0.0,1,41,1,False
18,9126,1000000.0,0,5.8,0.0,0,33,1,False
17,85278,1000000.0,0,23.0,0.0,3,98,1,False
17,16521,1000000.0,0,23.0,0.0,0,98,1,False
12,70,10000.0,0,26.0,0.0,0,22,1,False
16,212,50000.0,0,12.0,0.0,0,26,2,False
32,440,10000.0,1,23.0,0.99,0,96,2,False
18,681,10000.0,0,8.2,0.0,0,11,5,False
23,17,1000.0,0,14.0,0.0,0,36,1,False
18,623,100000.0,0,8.5,0.0,0,11,3,False
17,2433,100000.0,0,47.0,0.0,0,98,1,False
11,30,1000.0,0,17.0,0.0,0,21,1,False
18,762,100000.0,0,4.1,0.0,0,11,2,False
20,58,10000.0,0,15.0,0.0,0,81,1,False
14,874,100000.0,0,12.0,0.0,0,24,5,False
17,159063,1000000.0,0,85.0,0.0,0,98,0,False
27,617,100000.0,0,46.0,0.0,0,88,1,False
18,6,1000.0,0,23.0,0.0,0,17,1,False
30,171,10000.0,0,4.8,0.0,0,94,1,False
6,1434,100000.0,0,9.5,0.0,0,9,1,False
25,701,100000.0,0,7.3,0.0,0,86,3,False
25,2420,1000000.0,0,1.8,0.0,0,86,1,False
11,251,50000.0,0,5.7,0.0,0,21,1,False
18,11,1000.0,0,7.3,0.0,1,17,3,False
22,90,5000.0,1,4.0,2.99,0,83,1,False
18,174,50000.0,0,5.6,0.0,0,17,1,False
25,150,50000.0,0,7.3,0.0,0,86,3,False
16,250,50000.0,0,7.3,0.0,0,26,3,False
30,78,10000.0,0,0.322,0.0,0,94,1,False
18,91,10000.0,0,25.0,0.0,0,11,5,False
12,14,1000.0,0,13.0,0.0,0,22,2,False
25,40,1000.0,1,2.7,1.99,0,86,2,False
4,20973,5000000.0,0,31.0,0.0,0,6,8,False
18,2079,100000.0,0,5.6,0.0,0,17,1,False
30,1156,100000.0,0,23.0,0.0,0,94,1,False
27,127,1000.0,1,5.9,0.99,0,88,7,False
4,244,10000.0,0,0.976,0.0,0,6,3,False
17,141,10000.0,0,19.0,0.0,0,29,1,False
25,17,5000.0,0,7.4,0.0,0,86,3,False
25,56,10000.0,0,2.3,0.0,0,86,1,False
17,440,50000.0,0,9.1,0.0,0,29,1,False
13,94,10000.0,0,30.0,0.0,0,23,1,False
17,53,1000.0,0,14.0,0.0,0,41,3,False
18,291,100000.0,0,37.0,0.0,0,40,2,False
17,71,10000.0,0,52.0,0.0,1,34,1,False
30,11,5000.0,0,3.6,0.0,1,94,1,False
22,1213,500000.0,0,1.1,0.0,0,83,1,False
17,489,10000.0,0,36.0,0.0,2,29,1,False
29,115,10000.0,0,5.1,0.0,0,93,1,False
25,9895,1000000.0,0,2.7,0.0,0,86,2,False
22,2332,100000.0,0,1.6,0.0,0,83,2,False
27,2728,500000.0,0,4.4,0.0,0,88,1,False
25,24,10000.0,0,4.7,0.0,0,86,1,False
19,3,500.0,0,7.3,0.0,0,80,1,False
18,24,10000.0,0,13.0,0.0,0,17,1,False
16,386,50000.0,0,7.9,0.0,0,26,2,False
11,100,10000.0,0,11.0,0.0,0,21,3,False
3,9,1000.0,0,8.8,0.0,0,5,1,False
24,43,10000.0,0,22.0,0.0,0,84,1,False
5,126,5000.0,0,4.7,0.0,1,7,1,False
25,149,50000.0,0,2.8,0.0,0,86,1,False
24,40,1000.0,1,9.0,8.49,0,84,1,False
4,87,5000.0,0,26.0,0.0,0,6,1,False
11,36,1000.0,1,9.4,1.99,0,21,1,False
18,1734,500000.0,0,5.8,0.0,0,33,1,False
17,196,10000.0,0,35.0,0.0,0,41,1,False
16,592,100000.0,0,2.5,0.0,0,26,1,False
25,8,1000.0,0,6.7,0.0,0,86,1,False
25,26,5000.0,0,2.2,0.0,0,86,1,False
24,862,100000.0,0,30.0,0.0,0,84,7,False
19,496,100000.0,0,24.0,0.0,0,80,8,False
23,25,1000.0,1,6.0,3.99,0,36,2,False
18,11,1000.0,0,17.0,0.0,0,11,2,False
18,10,5000.0,0,0.717,0.0,0,17,0,False
16,492,50000.0,0,4.3,0.0,0,26,3,False
25,27,5000.0,0,5.0,0.0,0,86,1,False
18,1,50.0,1,2.0,1.49,0,11,1,False
23,20,1000.0,0,8.9,0.0,0,36,3,False
18,14,1000.0,0,11.0,0.0,0,11,1,False
16,3,500.0,0,2.6,0.0,0,26,1,False
18,5,1000.0,0,5.4,0.0,0,11,1,False
18,137377,5000000.0,0,30.0,0.0,0,40,2,False
13,45,5000.0,0,13.0,0.0,0,23,1,False
5,1476,500000.0,0,18.0,0.0,1,7,7,False
5,4496,100000.0,0,0.609,0.0,0,7,2,False
4,9,1000.0,0,1.7,0.0,0,6,1,False
18,16,500.0,0,33.0,0.0,0,40,1,False
11,103,5000.0,0,6.9,0.0,0,21,3,False
18,3347,100000.0,0,15.0,0.0,0,17,1,False
25,1988,500000.0,0,7.3,0.0,0,86,3,False
25,29,10000.0,0,3.3,0.0,0,86,1,False
25,3491,1000000.0,0,7.3,0.0,0,86,3,False
25,533,100000.0,0,7.3,0.0,0,86,3,False
18,66033,10000000.0,0,6.8,0.0,0,30,2,False
18,48545,1000000.0,0,38.0,0.0,0,30,1,False
18,484226,50000000.0,0,27.0,0.0,1,30,3,False
17,32,1000.0,1,27.0,0.99,2,29,1,False
18,63,10000.0,0,3.7,0.0,1,17,1,False
6,39,10000.0,0,4.6,0.0,0,9,1,False
13,19,1000.0,0,9.6,0.0,0,23,2,False
25,428,100000.0,0,3.8,0.0,0,86,1,False
18,17067,5000000.0,0,2.7,0.0,0,30,2,False
18,5,1000.0,0,2.5,0.0,3,17,4,False
18,17,5000.0,0,4.6,0.0,0,17,1,False
25,412,5000.0,1,2.6,0.99,0,86,2,False
18,3,50.0,0,10.0,0.0,0,17,1,False
18,407,50000.0,0,0.306,0.0,3,17,1,False
18,1073,100000.0,0,2.8,0.0,0,17,1,False
23,64,10000.0,0,1.6,0.0,0,36,2,False
25,198,100000.0,0,2.8,0.0,0,86,9,False
22,11,1000.0,0,17.0,0.0,0,83,1,False
18,6,100.0,0,2.9,0.0,0,17,1,False
25,218,10000.0,0,4.1,0.0,0,86,1,False
18,50,10000.0,0,2.8,0.0,0,17,1,False
17,31883,1000000.0,0,20.0,0.0,1,34,1,False
25,4,500.0,0,4.8,0.0,0,86,3,False
22,28660,5000000.0,0,6.4,0.0,0,83,1,False
17,142693,5000000.0,0,21.0,0.0,1,34,1,False
16,34079,5000000.0,0,9.2,0.0,0,26,2,False
30,4334,100000.0,0,4.9,0.0,0,94,3,False
18,7,100.0,1,2.1,3.99,0,11,1,False
22,129268,10000000.0,0,11.0,0.0,0,83,1,False
13,141,10000.0,0,22.0,0.0,0,23,3,False
23,26,1000.0,0,15.0,0.0,0,36,2,False
3,286,10000.0,0,18.0,0.0,0,5,3,False
18,11,1000.0,0,16.0,0.0,0,17,1,False
6,7,1000.0,0,6.0,0.0,0,9,5,False
13,219,50000.0,0,1.8,0.0,0,23,1,False
13,577,50000.0,0,3.7,0.0,0,23,1,False
13,10,1000.0,0,3.3,0.0,0,23,1,False
4,91,5000.0,0,8.9,0.0,0,6,3,False
20,3640,500000.0,0,9.1,0.0,3,81,3,False
4,16,5000.0,0,33.0,0.0,0,6,2,False
16,43,10000.0,0,30.0,0.0,0,26,2,False
7,66,10000.0,0,7.3,0.0,3,10,1,False
20,284795,10000000.0,0,31.0,0.0,3,81,4,False
23,5644,1000000.0,0,14.0,0.0,0,36,1,False
21,69,10000.0,0,11.0,0.0,0,82,1,False
18,226,50000.0,0,25.0,0.0,0,30,2,False
17,20,10000.0,0,4.8,0.0,0,31,6,False
18,13,100.0,0,17.0,0.0,0,17,1,False
17,11,5000.0,0,4.8,0.0,0,31,6,False
17,1,1000.0,0,4.9,0.0,0,31,6,False
18,35121,5000000.0,0,5.1,0.0,0,17,1,False
30,381023,10000000.0,0,53.0,0.0,0,94,2,False
18,4,100.0,1,54.0,2.99,0,99,1,False
25,1166,100000.0,0,0.35,0.0,0,86,1,False
16,17,5000.0,0,3.1,0.0,0,26,1,False
13,4,1000.0,0,28.0,0.0,0,23,1,False
18,125,10000.0,0,17.0,0.0,0,30,1,False
18,445,50000.0,0,12.0,0.0,0,30,1,False
18,304,10000.0,0,4.7,0.0,1,17,1,False
32,230,10000.0,0,12.0,0.0,0,96,2,False
5,1462,100000.0,0,7.1,0.0,3,7,1,False
18,8419,100000.0,0,47.0,0.0,1,44,0,False
5,4205,100000.0,0,10.0,0.0,1,7,1,False
22,52,10000.0,0,1.8,0.0,0,83,2,False
16,320,50000.0,0,31.0,0.0,0,26,1,False
23,9765,1000000.0,0,14.0,0.0,0,36,1,False
23,84,1000.0,1,6.3,2.99,0,36,3,False
11,196,10000.0,0,27.0,0.0,0,21,1,False
6,78,10000.0,0,2.5,0.0,0,9,4,False
23,1520,50000.0,0,6.3,0.0,0,36,3,False
1,2,100.0,0,34.0,0.0,0,3,1,False
21,192,100000.0,0,36.0,0.0,0,82,0,False
19,1,100.0,0,2.3,0.0,0,80,1,False
11,8185,500000.0,0,45.0,0.0,0,21,5,False
21,661,100000.0,0,7.6,0.0,0,82,3,False
3,2539,500000.0,0,8.6,0.0,0,5,1,False
11,913,100000.0,0,0.07,0.0,0,21,1,False
4,597,100000.0,0,17.0,0.0,0,6,9,False
11,72,10000.0,0,2.4,0.0,0,21,2,False
23,4,100.0,0,5.6,0.0,0,36,4,False
15,71,10000.0,0,0.412,0.0,0,25,2,False
31,533,50000.0,0,3.8,0.0,0,95,4,False
15,131,10000.0,0,0.429,0.0,0,25,2,False
15,7,1000.0,0,0.192,0.0,0,25,2,False
15,18,1000.0,0,0.496,0.0,0,25,2,False
15,83,10000.0,0,0.414,0.0,0,25,2,False
15,53,10000.0,0,0.334,0.0,0,25,2,False
17,46801,1000000.0,0,60.0,0.0,0,31,3,False
11,73,10000.0,0,14.0,0.0,0,21,1,False
17,488,100000.0,0,30.0,0.0,1,100,1,False
18,87734,10000000.0,0,32.0,0.0,1,17,1,False
17,164,10000.0,0,33.0,0.0,1,31,1,False
20,20675,1000000.0,0,96.0,0.0,1,81,4,False
18,159398,5000000.0,0,28.0,0.0,1,44,2,False
24,69,10000.0,0,31.0,0.0,0,84,3,False
13,186,10000.0,0,25.0,0.0,0,23,1,False
4,25,10000.0,0,16.0,0.0,0,6,1,False
19,18,1000.0,0,45.0,0.0,0,80,1,False
19,9,1000.0,0,23.0,0.0,0,80,1,False
19,3596,1000000.0,0,8.4,0.0,0,80,4,False
18,174423,10000000.0,0,7.9,0.0,0,17,2,False
19,30,500.0,0,0.887,0.0,0,80,1,False
18,12,1000.0,0,13.0,0.0,0,30,1,False
19,4,1000.0,0,2.9,0.0,0,80,1,False
19,31,1000.0,0,10.0,0.0,0,80,1,False
19,292,100000.0,0,2.7,0.0,0,80,4,False
13,26,1000.0,0,12.0,0.0,0,23,1,False
13,32,1000.0,0,9.6,0.0,0,23,5,False
16,5,1000.0,0,18.0,0.0,2,26,2,False
19,1,50.0,0,29.0,0.0,0,80,7,False
13,2256,500000.0,0,1.6,0.0,0,23,1,False
25,5004,1000000.0,0,2.5,0.0,0,86,8,False
27,26,5000.0,0,1.2,0.0,0,88,1,False
18,3,1000.0,0,36.0,0.0,2,17,2,False
27,8211,5000000.0,0,4.1,0.0,0,88,1,False
25,2,100.0,0,2.7,0.0,0,86,1,False
12,3,1000.0,0,27.0,0.0,0,22,1,False
16,242,50000.0,0,36.0,0.0,0,26,1,False
12,1103,100000.0,0,6.6,0.0,0,22,1,False
16,859,100000.0,0,3.5,0.0,0,26,1,False
20,16,1000.0,0,2.6,0.0,0,81,1,False
30,1016,50000.0,0,13.0,0.0,1,94,6,False
17,8175,1000000.0,0,31.0,0.0,2,29,2,False
17,45,10000.0,0,4.1,0.0,1,31,1,False
17,48,10000.0,0,13.0,0.0,1,31,1,False
18,14,1000.0,0,0.592,0.0,1,17,2,False
18,168,5000.0,0,6.4,0.0,0,40,1,False
30,54,10000.0,0,0.186,0.0,0,94,1,False
18,56,5000.0,0,1.5,0.0,0,11,1,False
17,10,1000.0,0,36.0,0.0,3,37,6,False
25,333,100000.0,0,1.1,0.0,0,86,2,False
32,742,100000.0,0,15.0,0.0,0,96,5,False
25,71,10000.0,0,1.1,0.0,0,86,2,False
25,15665,5000000.0,0,0.373,0.0,0,86,1,False
25,2794,1000000.0,0,3.8,0.0,0,86,2,False
25,632,500000.0,0,8.2,0.0,0,86,1,False
4,54,10000.0,0,5.7,0.0,0,6,3,False
20,32,10000.0,0,1.6,0.0,1,81,1,False
22,1307,500000.0,0,6.6,0.0,0,83,1,False
6,97,50000.0,0,0.598,0.0,0,9,1,False
6,33,10000.0,0,2.7,0.0,0,9,2,False
6,437,100000.0,0,12.0,0.0,0,9,2,False
6,20829,5000000.0,0,1.9,0.0,0,9,4,False
25,4374,1000000.0,0,13.0,0.0,0,86,3,False
25,11187,1000000.0,0,7.3,0.0,0,86,1,False
25,2992,500000.0,0,0.585,0.0,0,86,2,False
32,22,1000.0,0,3.2,0.0,0,96,2,False
16,135,10000.0,0,6.5,0.0,0,26,1,False
25,67,10000.0,0,2.7,0.0,0,86,1,False
31,636,100000.0,0,1.4,0.0,0,95,1,False
25,4,500.0,0,17.0,0.0,0,86,1,False
6,198,50000.0,0,0.219,0.0,0,9,3,False
18,5,1000.0,0,5.2,0.0,0,11,4,False
17,294,10000.0,0,19.0,0.0,0,29,1,False
23,4,100.0,0,40.0,0.0,0,36,6,False
18,4,1000.0,0,21.0,0.0,0,11,1,False
4,28,500.0,1,20.0,17.99,0,6,2,False
32,8,10.0,0,26.0,0.0,0,96,1,False
6,62,10000.0,0,34.0,0.0,0,9,2,False
16,10006,1000000.0,0,53.0,0.0,0,26,3,False
24,2719,100000.0,0,17.0,0.0,1,84,5,False
25,50,5000.0,0,19.0,0.0,0,86,1,False
26,112,1000.0,1,8.8,0.99,0,87,2,False
22,333,50000.0,0,1.8,0.0,0,83,1,False
16,48,5000.0,0,12.0,0.0,0,26,2,False
32,67,5000.0,0,53.0,0.0,0,96,3,False
26,25035,1000000.0,0,14.0,0.0,0,87,5,False
24,57,10000.0,0,32.0,0.0,0,84,3,False
16,8,1000.0,0,12.0,0.0,0,26,2,False
22,205,50000.0,0,2.4,0.0,0,83,1,False
25,319,10000.0,1,0.025,2.99,0,86,1,False
11,120,10000.0,0,31.0,0.0,0,21,4,False
11,21,100.0,1,21.0,4.99,0,21,5,False
11,19,5000.0,0,2.2,0.0,0,21,1,False
13,3,1000.0,0,2.4,0.0,0,23,6,False
18,174,10000.0,0,44.0,0.0,0,40,1,False
11,5,500.0,0,8.8,0.0,0,21,1,False
23,138739,10000000.0,0,44.0,0.0,1,36,1,False
18,91645,10000000.0,0,36.0,0.0,1,40,1,False
17,299,10000.0,0,25.0,0.0,0,38,1,False
18,7664,500000.0,0,44.0,0.0,0,32,1,False
18,1380,500000.0,0,6.9,0.0,0,17,1,False
18,1279,100000.0,0,13.0,0.0,0,30,1,False
18,1478,100000.0,0,43.0,0.0,0,30,4,False
18,807,500000.0,0,4.6,0.0,0,30,1,False
18,5706,500000.0,0,47.0,0.0,0,17,1,False
18,305,100000.0,0,8.3,0.0,0,52,3,False
18,6903,1000000.0,0,25.0,0.0,0,53,2,False
31,736,50000.0,0,8.5,0.0,1,95,7,False
31,33,1000.0,0,33.0,0.0,0,95,1,False
24,421,100000.0,0,53.0,0.0,0,84,4,False
31,262,10000.0,0,22.0,0.0,0,95,5,False
32,555,50000.0,0,31.0,0.0,0,96,2,False
31,23,1000.0,0,33.0,0.0,0,95,1,False
11,124,10000.0,0,7.2,0.0,0,21,1,False
4,91,10000.0,0,8.3,0.0,0,6,3,False
25,688,100000.0,0,5.5,0.0,0,86,2,False
4,16,500.0,0,5.2,0.0,0,6,1,False
4,54,1000.0,0,7.7,0.0,0,6,8,False
4,104,10000.0,0,5.3,0.0,0,6,2,False
25,39,10000.0,0,0.375,0.0,1,86,2,False
27,7,1000.0,0,18.0,0.0,1,88,7,False
21,2094,100000.0,0,34.0,0.0,0,82,4,False
27,5,100.0,1,7.0,4.99,0,88,1,False
3,56,5000.0,0,38.0,0.0,0,5,1,False
32,89,10000.0,0,2.3,0.0,3,96,1,False
25,364,100000.0,0,2.3,0.0,0,86,2,False
6,21785,1000000.0,0,2.5,0.0,0,9,1,False
18,5,1000.0,0,12.0,0.0,0,11,1,False
25,382,100000.0,0,3.1,0.0,0,86,1,False
25,127,50000.0,0,1.5,0.0,0,86,1,False
16,3,500.0,0,7.4,0.0,0,26,1,False
6,916,100000.0,0,12.0,0.0,3,9,2,False
11,57,1000.0,0,25.0,0.0,0,21,4,False
11,3,500.0,0,8.4,0.0,0,21,4,False
27,44,10000.0,0,3.3,0.0,0,88,5,False
17,51523,500000.0,0,36.0,0.0,1,41,1,False
3,37,10000.0,0,3.4,0.0,0,5,1,False
25,262,10000.0,0,37.0,0.0,0,86,1,False
25,27,5000.0,0,2.7,0.0,0,86,1,False
16,155,10000.0,0,12.0,0.0,0,26,3,False
18,190,10000.0,0,12.0,0.0,0,11,2,False
19,16,5000.0,0,7.8,0.0,0,80,1,False
16,88,10000.0,0,43.0,0.0,0,26,1,False
16,11,1000.0,0,6.2,0.0,0,26,2,False
6,5,100.0,0,2.4,0.0,1,9,1,False
25,5,500.0,0,21.0,0.0,0,86,1,False
16,25,1000.0,0,4.7,0.0,0,26,1,False
16,2,100.0,0,3.0,0.0,0,26,3,False
13,6,100.0,0,8.0,0.0,0,23,1,False
13,293,50000.0,0,19.0,0.0,0,23,2,False
27,49,5000.0,0,2.3,0.0,2,88,1,False
13,13,1000.0,0,3.3,0.0,0,23,1,False
18,8,500.0,0,3.7,0.0,0,17,8,False
10,59,5000.0,0,1.8,0.0,0,20,1,False
7,69,5000.0,0,4.0,0.0,0,10,1,False
18,13,1000.0,0,2.5,0.0,1,17,3,False
18,28,1000.0,0,4.1,0.0,1,11,7,False
31,45,5000.0,0,15.0,0.0,0,95,6,False
18,163,1000.0,0,3.4,0.0,0,44,1,False
16,1045,100000.0,0,13.0,0.0,0,26,5,False
31,271,50000.0,0,9.6,0.0,2,95,3,False
18,1691,500000.0,0,5.8,0.0,0,33,1,False
25,7,100.0,0,3.2,0.0,0,86,1,False
27,1,100.0,0,6.6,0.0,0,88,4,False
18,21,5000.0,0,2.1,0.0,0,11,1,False
31,2,100.0,0,14.0,0.0,0,95,4,False
13,221,10000.0,0,43.0,0.0,0,23,4,False
18,76,5000.0,0,14.0,0.0,0,11,2,False
17,1995,500000.0,0,92.0,0.0,1,34,1,False
22,1022,100000.0,0,3.8,0.0,0,83,2,False
6,5,100.0,0,13.0,0.0,0,9,1,False
17,923,100000.0,0,67.0,0.0,1,34,1,False
27,12,1000.0,0,2.2,0.0,0,88,1,False
18,12414,1000000.0,0,13.0,0.0,0,17,1,False
21,18253,10000000.0,0,10.0,0.0,0,82,6,False
31,254,10000.0,0,38.0,0.0,2,95,5,False
18,39038,5000000.0,0,9.5,0.0,3,17,2,False
17,17372,1000000.0,0,45.0,0.0,3,29,1,False
17,7885,500000.0,0,28.0,0.0,3,38,1,False
16,81,10000.0,0,7.7,0.0,0,26,2,False
26,8,100.0,0,5.3,0.0,0,87,1,False
13,3,100.0,0,9.4,0.0,2,23,7,False
22,100,10000.0,0,2.5,0.0,0,83,4,False
21,48,5000.0,0,2.2,0.0,0,82,4,False
1,5,1000.0,0,9.0,0.0,0,3,1,False
4,7,1000.0,0,1.3,0.0,0,6,1,False
18,120,10000.0,0,24.0,0.0,0,11,1,False
22,8,1000.0,0,2.4,0.0,0,83,1,False
18,4,500.0,0,4.2,0.0,0,11,1,False
16,67,5000.0,0,0.499,0.0,0,26,3,False
25,3341,100000.0,0,1.9,0.0,0,86,4,False
25,2889,500000.0,0,2.5,0.0,0,86,1,False
25,661,100000.0,0,0.809,0.0,0,86,2,False
25,16,10000.0,0,1.3,0.0,0,86,2,False
25,373,10000.0,0,0.122,0.0,0,86,1,False
25,949,100000.0,0,0.411,0.0,0,86,3,False
18,985,100000.0,0,49.0,0.0,0,18,1,False
18,21433,1000000.0,0,21.0,0.0,3,17,3,False
18,17250,1000000.0,0,7.2,0.0,2,19,4,False
18,642,10000.0,1,26.0,1.99,2,63,1,False
17,108336,1000000.0,0,62.0,0.0,0,41,4,False
18,1213,10000.0,1,18.0,2.99,0,61,4,False
16,987,10000.0,0,4.5,0.0,0,26,2,False
28,159,10000.0,0,85.0,0.0,0,89,2,False
16,581,100000.0,0,26.0,0.0,0,26,2,False
25,12,1000.0,0,2.0,0.0,0,86,1,False
31,77,5000.0,0,11.0,0.0,0,95,2,False
21,8,1000.0,0,18.0,0.0,0,82,1,False
32,168,10000.0,0,53.0,0.0,0,96,3,False
11,320,10000.0,0,23.0,0.0,0,21,2,False
27,16,1000.0,0,21.0,0.0,0,88,1,False
11,252,10000.0,0,18.0,0.0,0,21,1,False
17,23,1000.0,1,37.0,0.99,0,42,2,False
24,19,1000.0,0,6.5,0.0,0,84,1,False
32,1147,100000.0,0,19.0,0.0,0,96,1,False
11,180,10000.0,0,35.0,0.0,0,21,7,False
18,128,10000.0,0,2.9,0.0,1,17,1,False
25,20,1000.0,0,4.1,0.0,0,86,2,False
19,22,5000.0,0,0.801,0.0,0,80,1,False
16,85,5000.0,0,5.6,0.0,1,26,1,False
18,13,500.0,0,4.7,0.0,0,17,1,False
16,2548,100000.0,0,4.9,0.0,0,26,4,False
25,116,10000.0,0,3.3,0.0,0,86,2,False
31,7,1000.0,0,3.4,0.0,2,95,1,False
31,24,5000.0,0,10.0,0.0,0,95,1,False
17,783,100000.0,0,3.4,0.0,0,43,1,False
6,10,100.0,1,3.8,1.49,0,9,2,False
17,4552,100000.0,0,43.0,0.0,0,38,1,False
18,29,1000.0,0,37.0,0.0,2,30,1,False
25,395,100000.0,0,2.6,0.0,0,86,4,False
32,695,100000.0,0,2.9,0.0,0,96,5,False
6,218,10000.0,0,3.7,0.0,0,9,1,False
18,14754,1000000.0,0,21.0,0.0,2,17,1,False
27,7389,500000.0,0,41.0,0.0,0,88,1,False
18,16,100.0,0,9.9,0.0,0,17,1,False
25,202,10000.0,0,12.0,0.0,0,86,1,False
18,34,1000.0,0,30.0,0.0,0,33,1,False
18,10,1000.0,0,5.2,0.0,0,11,1,False
25,114,5000.0,0,18.0,0.0,0,86,1,False
18,52,5000.0,0,9.8,0.0,0,17,1,False
32,3,100.0,1,26.0,9.99,0,96,1,False
25,434,50000.0,0,18.0,0.0,0,86,1,False
25,47,5000.0,0,18.0,0.0,0,86,1,False
4,1,100.0,0,7.8,0.0,0,6,2,False
6,25,1000.0,0,3.7,0.0,0,9,1,False
18,337,10000.0,0,22.0,0.0,0,11,3,False
17,2328,100000.0,0,12.0,0.0,0,34,1,False
17,655,50000.0,0,14.0,0.0,1,34,1,False
4,125,10000.0,0,4.3,0.0,0,6,1,False
17,1015,100000.0,0,0.643,0.0,0,34,1,False
17,14823,1000000.0,0,40.0,0.0,1,34,4,False
6,52,1000.0,0,2.1,0.0,0,9,2,False
17,278,10000.0,0,2.4,0.0,1,43,1,False
18,783,50000.0,0,25.0,0.0,1,17,1,False
18,3253,100000.0,0,3.6,0.0,0,17,1,False
27,85,5000.0,0,6.0,0.0,0,88,1,False
19,568,50000.0,0,42.0,0.0,0,80,1,False
31,13,1000.0,0,4.3,0.0,0,95,1,False
18,6,1000.0,0,7.8,0.0,0,11,1,False
19,534,100000.0,0,14.0,0.0,0,80,1,False
19,40,5000.0,0,4.0,0.0,0,80,4,False
18,271,50000.0,0,8.3,0.0,1,17,1,False
25,3988,1000000.0,0,11.0,0.0,0,86,1,False
17,19,100.0,1,1.6,4.49,0,34,1,False
18,84,10000.0,0,11.0,0.0,0,17,3,False
19,35,1000.0,1,24.0,15.46,0,80,2,False
19,35,10000.0,0,88.0,0.0,0,80,2,False
11,480,50000.0,0,15.0,0.0,0,21,3,False
11,207,10000.0,0,2.9,0.0,0,21,1,False
11,314,10000.0,0,35.0,0.0,0,21,6,False
11,117,10000.0,0,25.0,0.0,0,21,6,False
11,805,50000.0,0,6.5,0.0,0,21,5,False
11,256,10000.0,0,28.0,0.0,0,21,2,False
11,922,100000.0,0,2.1,0.0,0,21,2,False
11,109,10000.0,0,2.8,0.0,0,21,1,False
11,2,1000.0,0,7.2,0.0,0,21,1,False
11,472,50000.0,0,8.6,0.0,0,21,5,False
11,343,10000.0,0,2.3,0.0,0,21,2,False
24,892,50000.0,1,70.0,2.49,0,84,1,False
6,12667,1000000.0,0,34.0,0.0,0,9,4,False
18,475944,10000000.0,0,35.0,0.0,0,40,4,False
4,3757,1000000.0,0,5.0,0.0,0,6,2,False
3,88,10000.0,0,5.3,0.0,0,5,1,False
4,113,10000.0,0,8.6,0.0,0,6,3,False
25,37,10000.0,0,21.0,0.0,0,86,1,False
18,139,50000.0,0,4.8,0.0,0,11,2,False
4,203,10000.0,0,5.9,0.0,0,6,2,False
27,80,10000.0,0,2.2,0.0,0,88,2,False
26,114,10000.0,0,3.0,0.0,0,87,1,False
4,22,1000.0,0,4.1,0.0,0,6,1,False
6,42,1000.0,1,6.0,0.99,0,9,1,False
4,125,10000.0,0,5.0,0.0,0,6,2,False
18,24,5000.0,0,4.8,0.0,0,17,1,False
31,367,50000.0,0,6.1,0.0,0,95,1,False
18,54,10000.0,0,4.3,0.0,0,17,1,False
5,5084,100000.0,0,6.2,0.0,0,7,2,False
6,166,5000.0,1,2.0,4.99,0,9,1,False
22,12204,1000000.0,0,6.8,0.0,0,83,1,False
18,5,500.0,0,1.1,0.0,0,44,2,False
6,9,100.0,1,0.78,0.99,0,9,1,False
25,1,100.0,0,55.0,0.0,0,86,2,False
